Id,Label,timeset,cip_category,total_deflated_dollar_2010,citations,y_05,cd,pageranks
655,,,Biology,279186,1615,1995,1,0.000173
1803,,,Biology,NA,2945,1975,1,0.000173
657,,,Biology,NA,2907,1975,0,0.000173
658,,,Medical,NA,1187,2005,1,0.000173
1864,,,Biology,NA,3110,2000,1,0.000173
698,,,Biology,NA,677,2005,1,0.000173
1436,,,Biology,NA,728,1990,1,0.000173
1767,,,Biology,NA,3269,1985,1,0.000173
1996,,,Medical,NA,584,2000,1,0.000173
1903,,,Medical,NA,6275,1985,1,0.000173
1344,,,Medical,NA,1343,2000,1,0.000173
2655,,,Biology,2028819,3066,1995,1,0.000173
662,,,Medical,NA,805,1980,1,0.000173
666,,,Biology,NA,942,2000,0,0.000173
725,,,Biology,NA,267,2005,0,0.000173
668,,,Biology,10876763,1159,1995,0,0.000173
2373,,,Biology,4986468,6903,1985,1,0.000173
670,,,Biology,234700,799,2005,1,0.000173
673,,,Biology,NA,742,2010,0,0.000173
676,,,Medical,NA,9470,1975,1,0.000173
1175,,,Medical,NA,1164,2000,0,0.000173
1723,,,Biology,NA,2178,1985,1,0.000173
2283,,,Biology,NA,1718,1995,1,0.000532
677,,,Biology,NA,179,2000,1,0.000173
871,,,Medical,NA,158,2010,1,0.000173
895,,,Medical,NA,250,2010,1,0.000173
1355,,,Medical,NA,1088,2000,1,0.000173
684,,,Biology,NA,19902,1990,1,0.000173
2650,,,Technology,2490936,10028,1990,1,0.000173
2116,,,Biology,NA,8156,1975,1,0.000173
1235,,,Biology,NA,1360,1995,1,0.000173
1049,,,Biology,NA,5623,1985,1,0.000173
2218,,,Biology,NA,10912,1985,1,0.000173
2119,,,Biology,307588,17952,1965,1,0.000173
1195,,,Medical,NA,3307,2000,1,0.000173
936,,,Medical,NA,415,2010,1,0.000173
817,,,Biology,NA,1368,2010,1,0.000173
1361,,,Medical,NA,2416,2000,1,0.000173
1277,,,Biology,NA,1443,1990,1,0.000173
755,,,Biology,NA,303,2010,1,0.000173
2350,,,Medical,6951,1787,2000,0,0.000173
781,,,Medical,NA,1228,2010,0,0.000173
1969,,,Biology,1300455,7312,1980,0,0.000173
1851,,,Biology,NA,1160,1980,0,0.000173
1580,,,Biology,NA,5220,1990,1,0.000173
1202,,,Biology,NA,583,2000,0,0.000173
2579,,,Biology,NA,6038,1975,1,0.000173
1885,,,Biology,NA,6852,1985,1,0.000173
1458,,,Biology,NA,730,1990,1,0.000173
1084,,,Biology,NA,2554,1990,1,0.000173
916,,,Biology,NA,54277,1970,1,0.000173
2673,,,Biology,11881,7514,2000,1,0.000173
2552,,,Biology,NA,6680,1995,0,0.000173
2164,,,Biology,NA,15281,1965,0,0.000173
1160,,,Medical,NA,2921,2000,1,0.000173
1349,,,Biology,NA,785,1990,1,0.000173
2097,,,Medical,NA,1212,1995,1,0.000173
1862,,,Medical,2708841,17787,1995,1,0.000622
1261,,,Medical,NA,195,2000,0,0.000173
886,,,Medical,NA,1187,2000,1,0.000173
1374,,,Medical,NA,1637,1990,1,0.000173
700,,,Medical,NA,1506,2000,1,0.000173
2594,,,Biology,NA,11408,1975,1,0.000173
701,,,Biology,NA,632,2000,1,0.000173
943,,,Biology,NA,151,2005,1,0.000173
2538,,,Biology,NA,2593,1975,1,0.000173
2641,,,Biology,NA,1010,2000,1,0.000173
1927,,,Technology,NA,7318,1980,1,0.000173
708,,,Biology,NA,753,2000,0,0.000173
1173,,,Biology,NA,670,1995,1,0.000173
711,,,Biology,NA,1210,2010,0,0.000173
712,,,Medical,NA,188,1995,1,0.000173
1603,,,Technology,NA,1031,1985,1,0.000173
1030,,,Medical,NA,2957,1990,1,0.000173
714,,,Biology,4314433,2326,1995,1,0.000173
716,,,Medical,NA,223,2005,1,0.000173
717,,,Biology,NA,354,2010,1,0.000173
2294,,,Biology,8614791,8326,1995,1,0.000173
1286,,,Biology,NA,2678,2000,1,0.000173
1091,,,Biology,4034150,333,2005,1,0.000551
2696,,,Biology,NA,1083,2000,1,0.000551
2511,,,Biology,712463,3256,1995,1,0.000173
2397,,,Biology,NA,6912,1980,1,0.000173
1557,,,Biology,NA,3819,1995,1,0.000173
766,,,Biology,NA,4029,1990,1,0.000173
1052,,,Biology,NA,1464,2010,0,0.000173
724,,,Medical,NA,716,2010,1,0.000173
1088,,,Biology,NA,10282,1990,0,0.000173
1304,,,Biology,NA,1820,2000,1,0.000173
732,,,Biology,NA,1031,2010,1,0.000173
1171,,,Biology,NA,1008,2005,1,0.000173
835,,,Medical,NA,255,2010,1,0.000173
793,,,Biology,NA,1820,2005,0,0.000173
736,,,Biology,NA,468,2010,1,0.000173
1228,,,Biology,NA,1262,2000,1,0.000173
738,,,Biology,NA,836,2010,1,0.000173
742,,,Biology,NA,222,2010,0,0.000173
1939,,,Biology,NA,2117,1995,1,0.000173
1669,,,Biology,NA,6455,1985,1,0.000173
744,,,Medical,NA,838,2000,1,0.000173
1474,,,Biology,NA,2578,1985,1,0.000173
746,,,Medical,292129,621,2010,0,0.000173
748,,,Biology,NA,2406,1985,1,0.000173
751,,,Biology,NA,137,2010,0,0.000173
1902,,,Biology,NA,4378,1985,1,0.000173
2026,,,Biology,NA,2428,1995,1,0.000173
2002,,,Biology,14470281,10938,1985,1,0.000173
762,,,Biology,NA,2766,1975,0,0.000173
2061,,,Biology,NA,1961,1970,0,0.000173
1594,,,Biology,NA,3430,1985,1,0.000173
1691,,,Medical,NA,3066,1980,1,0.000173
2149,,,Biology,1650500,3971,1995,1,0.000173
765,,,Medical,NA,1570,1980,1,0.000173
1787,,,Medical,NA,2313,1970,1,0.000173
1334,,,Medical,NA,1935,2000,0,0.000173
2268,,,Biology,NA,12926,1975,1,0.000173
767,,,Technology,NA,2590,2000,1,0.000173
768,,,Medical,NA,3154,1985,0,0.000173
1312,,,Medical,NA,1117,2000,0,0.000173
975,,,Medical,NA,1565,2000,1,0.000173
2688,,,Biology,13623717,7915,2000,1,0.000173
773,,,Biology,NA,5273,1985,1,0.000173
774,,,Biology,NA,1308,1990,1,0.000173
1336,,,Biology,NA,1665,1975,1,0.000798
1596,,,Medical,NA,737,1990,1,0.000173
778,,,Biology,NA,280,2010,1,0.00044
1585,,,Medical,NA,1537,1980,1,0.000173
1700,,,Medical,NA,1897,1980,1,0.000173
786,,,Biology,NA,602,2010,1,0.000173
2720,,,Biology,NA,1343,2005,1,0.000173
1648,,,Biology,NA,3667,1995,1,0.000173
852,,,Biology,NA,339,2005,1,0.000173
797,,,Biology,519520,1794,1995,1,0.000173
801,,,Biology,NA,747,2005,1,0.000173
803,,,Biology,NA,416,2010,0,0.000173
1850,,,Biology,NA,4593,1980,1,0.000173
804,,,Biology,NA,274,2010,0,0.000173
1574,,,Biology,NA,1137,1990,1,0.000173
806,,,Biology,NA,211,2010,0,0.000173
1834,,,Medical,NA,1375,2000,1,0.000173
2697,,,Biology,NA,2537,2000,1,0.000657
1582,,,Medical,NA,1492,2000,1,0.000173
818,,,Biology,NA,163,2010,0,0.000173
2041,,,Medical,1855267,19765,1980,1,0.000173
1357,,,Biology,1363522,1723,1990,1,0.000173
1711,,,Medical,NA,4965,1985,1,0.000173
2554,,,Medical,30199523,880,1995,0,0.000173
827,,,Medical,NA,224,2010,1,0.000173
829,,,Biology,NA,480,2010,1,0.000173
830,,,Biology,NA,437,2010,0,0.000173
2686,,,Biology,NA,1385,1995,1,0.000173
2690,,,Biology,NA,387,2010,0,0.000173
2745,,,Biology,NA,530,2000,1,0.000173
1257,,,Biology,NA,1838,2000,1,0.000173
834,,,Biology,NA,1054,2010,1,0.000173
1001,,,Biology,NA,1812,1995,1,0.000173
973,,,Biology,NA,2754,2000,1,0.000173
2518,,,Medical,NA,3618,2000,1,0.000173
839,,,Biology,NA,9010,1995,1,0.000173
2316,,,Medical,NA,13728,1975,1,0.000453
1689,,,Biology,NA,2815,1985,0,0.000173
2303,,,Medical,NA,7000,1970,1,0.000173
846,,,Biology,NA,670,2005,1,0.000173
848,,,Biology,NA,3284,1980,1,0.000173
849,,,Biology,NA,514,1995,0,0.000173
851,,,Medical,2833679,7101,1995,1,0.000173
854,,,Biology,NA,111,2010,1,0.000173
858,,,Medical,NA,912,1995,0,0.000173
864,,,Biology,NA,2669,2000,1,0.000173
1342,,,Medical,NA,5701,1995,1,0.000173
868,,,Biology,NA,170,2010,0,0.000173
872,,,Biology,NA,836,2010,0,0.000173
873,,,Medical,936033,9794,1980,1,0.000531
874,,,Biology,NA,795,2010,0,0.000173
1421,,,Biology,NA,1927,1995,0,0.000173
1779,,,Biology,51493506,7064,1990,1,0.000173
2654,,,Biology,NA,1620,2000,0,0.000173
1949,,,Biology,15024994,7407,1990,1,0.000173
1507,,,Biology,NA,4432,1995,1,0.000173
889,,,Biology,NA,296,2005,1,0.000173
1370,,,Biology,NA,1508,1990,1,0.000173
1418,,,Biology,NA,1685,1995,1,0.000173
2129,,,Biology,NA,3595,1960,1,0.000173
1430,,,Medical,NA,2076,2000,1,0.000173
1199,,,Biology,NA,2314,1995,1,0.000173
890,,,Biology,NA,1122,1975,0,0.000173
1278,,,Biology,NA,1177,1990,0,0.000173
891,,,Medical,NA,4283,1990,1,0.000173
1485,,,Medical,NA,1251,1995,1,0.000173
2581,,,Medical,NA,11329,1965,1,0.000173
1644,,,Biology,NA,9972,1990,1,0.000602
1242,,,Biology,220773,8130,1995,1,0.000551
1488,,,Biology,NA,947,1990,0,0.000173
2168,,,Medical,NA,5913,1980,1,0.000173
1383,,,Biology,NA,4304,2000,0,0.000173
1933,,,Medical,NA,8420,1970,1,0.000551
1698,,,Biology,942964,4291,2000,0,0.000493
898,,,Medical,NA,4409,1995,0,0.000173
1069,,,Medical,NA,6390,1985,1,0.000173
901,,,Medical,3223043,9707,1995,1,0.000173
2273,,,Medical,NA,2031,1990,1,0.000173
1578,,,Biology,NA,5158,1985,1,0.000173
902,,,Medical,9615735,2563,1995,1,0.000173
2470,,,Biology,892560,13740,1980,1,0.000173
907,,,Medical,NA,592,2010,1,0.000173
1475,,,Medical,NA,2001,2000,1,0.000173
908,,,Biology,NA,506,2010,1,0.000173
2632,,,Medical,4744352,7370,1995,1,0.000173
910,,,Biology,47095,4797,1995,1,0.000173
2539,,,Biology,2904,1563,2000,0,0.000173
2495,,,Biology,NA,1563,2000,0,0.000173
1962,,,Medical,36059618,26358,1980,1,0.000173
2004,,,Medical,6637496,46494,1980,1,0.000173
1527,,,Biology,NA,2545,2000,1,0.000173
920,,,Biology,NA,893,2005,1,0.000173
2473,,,Biology,11208520,13900,1970,1,0.000173
1498,,,Biology,NA,5199,1985,1,0.000173
2009,,,Medical,NA,17625,1970,1,0.000173
921,,,Medical,50658981,23464,2005,1,0.010565
922,,,Medical,NA,2166,1990,0,0.000173
924,,,Medical,NA,5432,1975,1,0.000173
2019,,,Medical,NA,4859,1980,1,0.000173
1636,,,Biology,NA,1994,1990,1,0.000173
928,,,Biology,NA,161,2010,1,0.000173
1567,,,Medical,NA,2364,2005,1,0.000173
1833,,,Medical,NA,5005,1990,1,0.000551
2487,,,Medical,NA,1802,1990,0,0.000173
941,,,Medical,NA,3048,2000,1,0.001585
1494,,,Biology,NA,794,2005,1,0.000622
942,,,Biology,NA,264,2005,0,0.000173
1074,,,Biology,1012656,2659,2000,0,0.000173
2396,,,Biology,NA,8379,1985,1,0.000173
2333,,,Medical,NA,9082,1995,1,0.000173
1290,,,Medical,NA,697,2000,0,0.000173
998,,,Medical,NA,386,2010,0,0.000173
1444,,,Medical,NA,1619,1985,1,0.000173
1382,,,Biology,NA,1375,1995,1,0.000173
1330,,,Biology,NA,4125,1995,1,0.000173
2606,,,Biology,1890868,14411,1965,1,0.000173
965,,,Biology,NA,648,2000,0,0.000532
966,,,Medical,NA,956,2000,1,0.000728
2263,,,Biology,12750773,1408,1995,1,0.000173
1140,,,Biology,NA,920,2000,1,0.000728
1793,,,Biology,NA,2933,1985,1,0.000173
2089,,,Biology,NA,9297,1980,1,0.000457
1835,,,Biology,19025,2760,1980,1,0.000173
1232,,,Biology,NA,653,2000,1,0.000173
1190,,,Medical,NA,658,2000,1,0.000173
1616,,,Biology,NA,4974,1990,1,0.000173
971,,,Biology,NA,740,1995,1,0.003263
974,,,Medical,NA,1093,2000,1,0.000173
2356,,,Biology,NA,1371,1985,1,0.000173
1555,,,Biology,NA,1470,1975,1,0.000173
1837,,,Biology,NA,2439,1995,1,0.000173
986,,,Biology,NA,1774,1990,1,0.000173
2092,,,Biology,NA,1442,2000,0,0.000173
2691,,,Biology,NA,2594,1995,1,0.000173
1262,,,Medical,6634606,1493,1995,1,0.000533
1797,,,Medical,NA,4785,1995,1,0.000173
1614,,,Medical,NA,4192,1990,1,0.000173
2153,,,Biology,325248,3482,1990,1,0.000533
1662,,,Biology,NA,4442,1990,0,0.000173
2611,,,Medical,NA,7260,1965,1,0.000173
1415,,,Biology,NA,3996,1995,0,0.000674
1945,,,Biology,NA,7132,2000,0,0.001104
1128,,,Biology,NA,73,2010,0,0.000173
1496,,,Biology,NA,275,2000,0,0.000173
1398,,,Biology,1854849,2207,1995,1,0.000173
1010,,,Technology,NA,7287,1995,1,0.000173
1505,,,Biology,NA,2525,1990,1,0.000173
1011,,,Biology,NA,653,2000,1,0.000551
1961,,,Medical,10218599,22746,1980,1,0.000486
1350,,,Medical,NA,2181,2000,1,0.000173
1967,,,Medical,NA,13167,1975,1,0.000173
2011,,,Biology,NA,4004,1995,1,0.000173
2404,,,Biology,NA,2169,2000,1,0.000173
2162,,,Biology,NA,4417,1975,1,0.000173
2640,,,Biology,597053,3426,1980,0,0.000173
2630,,,Biology,NA,4979,1975,0,0.000173
1055,,,Medical,NA,11467,1975,1,0.000173
2022,,,Biology,NA,2194,1990,1,0.000173
2570,,,Medical,34472343,2011,1990,1,0.000173
1155,,,Biology,NA,101,2000,0,0.000173
1784,,,Medical,NA,1082,2000,0,0.000173
1042,,,Biology,NA,841,2000,1,0.000173
2446,,,Biology,NA,15746,1980,1,0.000173
2102,,,Medical,NA,4002,1980,1,0.000173
1542,,,Biology,NA,2757,1990,0,0.000173
1845,,,Medical,2148854,26997,1980,1,0.000173
1633,,,Biology,NA,13433,1995,0,0.000173
1054,,,Biology,1886566,8083,1990,1,0.000173
1059,,,Biology,NA,349,2005,0,0.000173
1666,,,Biology,NA,874,2000,0,0.000173
2513,,,Medical,5845771,1514,1990,1,0.000173
2012,,,Biology,NA,10791,1975,1,0.000173
1368,,,Biology,NA,1109,1995,1,0.000173
1362,,,Biology,NA,949,1990,1,0.000173
1763,,,Biology,NA,5974,1990,1,0.000173
1070,,,Biology,NA,309,2010,1,0.000173
1071,,,Medical,6130732,4524,1995,1,0.002207
1072,,,Biology,977617,984,1995,1,0.000173
2042,,,Biology,414871,20152,1975,1,0.000173
2647,,,Biology,43114116,4311,1995,0,0.000173
1310,,,Medical,NA,1161,2000,1,0.000173
2712,,,Medical,NA,933,2000,1,0.000173
1085,,,Biology,564880,693,2005,0,0.00236
2448,,,Biology,2362795,3302,2000,0,0.000674
1942,,,Biology,NA,1016,1990,0,0.000173
1094,,,Medical,NA,7069,1970,1,0.000173
2024,,,Biology,219420,2117,1990,1,0.000173
1237,,,Biology,NA,1972,2000,0,0.000173
1117,,,Biology,621135,6137,1990,0,0.000173
1989,,,Biology,NA,17702,1975,1,0.000173
1113,,,Medical,21078167,1143,2005,1,0.000173
1115,,,Medical,4664,1428,1995,1,0.000173
1124,,,Biology,NA,403,2010,0,0.003012
1129,,,Biology,NA,523,1985,0,0.001759
2765,,,Biology,NA,201,2000,1,0.000671
1132,,,Biology,NA,7082,2000,0,0.000173
1510,,,Biology,NA,2118,1995,0,0.000173
1134,,,Biology,NA,99,2010,0,0.000173
1625,,,Biology,3026403,5129,1990,0,0.000173
1522,,,Biology,NA,1467,1990,1,0.000173
1412,,,Biology,NA,1826,1995,1,0.000173
1804,,,Biology,NA,1332,1980,0,0.000173
1333,,,Biology,NA,1031,1995,0,0.000173
1149,,,Biology,NA,1405,2000,0,0.000173
1152,,,Biology,NA,298,2000,0,0.000173
1223,,,Biology,NA,1047,1965,0,0.000173
1154,,,Biology,NA,879,2000,0,0.000173
2485,,,Biology,NA,661,2000,0,0.000173
1159,,,Biology,NA,2542,2000,0,0.000173
1162,,,Medical,NA,417,1985,1,0.000173
2067,,,Biology,NA,10766,1990,1,0.000173
1506,,,Biology,NA,4988,2000,1,0.000173
1179,,,Biology,NA,809,2000,0,0.000173
1180,,,Biology,NA,1381,2000,0,0.000173
2567,,,Biology,6727535,16003,1995,1,0.000173
2017,,,Medical,NA,17939,1985,1,0.000173
1313,,,Biology,NA,572,1995,0,0.000173
1925,,,Medical,3422828,952,2005,1,0.000173
2737,,,Medical,NA,681,2000,1,0.000173
2759,,,Biology,NA,1144,2005,0,0.000173
1275,,,Biology,NA,2384,1985,0,0.000173
1203,,,Medical,NA,1455,2000,0,0.000173
1209,,,Biology,NA,1841,2000,1,0.000173
1210,,,Medical,NA,1186,2000,1,0.000173
1217,,,Biology,NA,1023,1990,0,0.000173
1552,,,Biology,NA,920,1990,0,0.000173
1365,,,Medical,NA,2043,1995,1,0.000173
1234,,,Biology,NA,1394,2000,1,0.000173
1521,,,Medical,1069027,1051,1990,1,0.000173
1243,,,Medical,NA,986,1990,1,0.000173
1244,,,Biology,NA,1622,2000,1,0.000173
1440,,,Biology,NA,1036,2000,0,0.000173
2532,,,Biology,7162951,18322,1980,1,0.000173
2361,,,Medical,1931482,3701,1990,0,0.000173
1270,,,Medical,NA,2374,1990,1,0.000173
2492,,,Biology,NA,3214,2000,0,0.000173
2070,,,Biology,28404074,167,1990,0,0.000486
1282,,,Biology,NA,3813,1990,1,0.000173
1692,,,Biology,NA,759,2000,1,0.000173
1284,,,Biology,NA,1902,1995,0,0.000173
2664,,,Biology,NA,2485,2000,1,0.000173
1360,,,Medical,NA,823,1995,1,0.000173
1314,,,Biology,NA,3241,1995,1,0.000173
1568,,,Medical,NA,1840,1995,1,0.000173
2751,,,Medical,NA,1248,2000,1,0.000173
1715,,,Biology,NA,2062,2000,0,0.000173
1859,,,Biology,NA,6255,1995,1,0.000173
1716,,,Medical,NA,3952,1995,0,0.000173
2555,,,Medical,NA,5132,1990,1,0.000173
1701,,,Biology,NA,2797,1990,0,0.000173
1799,,,Biology,NA,5222,1995,1,0.000173
1367,,,Medical,NA,2214,2000,1,0.000173
2370,,,Medical,1123996,2163,2000,0,0.000173
1372,,,Biology,352587,5437,2000,1,0.000173
2305,,,Biology,NA,4556,1970,1,0.000173
2527,,,Biology,NA,7255,1985,1,0.000173
1402,,,Biology,NA,9124,2000,1,0.000173
1389,,,Biology,NA,1977,1995,1,0.000173
1404,,,Biology,NA,8287,1995,1,0.000173
2489,,,Biology,NA,6118,1985,1,0.000173
2146,,,Biology,NA,5855,1975,0,0.000173
1453,,,Medical,NA,458,1990,1,0.000173
2504,,,Biology,NA,308,2000,1,0.000173
2535,,,Biology,NA,877,1995,1,0.000173
2627,,,Medical,6381669,5668,1990,1,0.000173
1472,,,Biology,NA,935,1995,1,0.000173
2398,,,Medical,NA,4492,1985,1,0.000173
1976,,,Biology,113561665,477,1995,1,0.000173
2326,,,Biology,NA,10486,1985,0,0.000173
1655,,,Medical,6628878,3040,1995,1,0.000173
2453,,,Medical,NA,8286,1990,0,0.000173
2781,,,Biology,NA,3875,2000,1,0.000173
2523,,,Biology,NA,2295,1990,1,0.000173
2733,,,Biology,NA,942,2000,1,0.000173
1599,,,Medical,NA,3377,1995,1,0.000173
1532,,,Biology,NA,17613,1990,1,0.032749
2345,,,Biology,NA,503,2005,1,0.000173
1537,,,Biology,NA,3123,1995,0,0.000738
1628,,,Biology,NA,747,2000,0,0.000173
2707,,,Medical,NA,291,2000,1,0.000173
2494,,,Medical,1407060,4788,1990,1,0.000173
1570,,,Biology,NA,4050,1985,0,0.000173
2147,,,Biology,NA,6786,1990,1,0.000173
2044,,,Biology,NA,3689,1990,0,0.000173
1589,,,Medical,3079217,2699,1995,1,0.000173
1930,,,Biology,NA,2743,1990,1,0.000173
1591,,,Biology,NA,2443,1995,0,0.000173
1609,,,Biology,NA,8247,1990,1,0.000173
2574,,,Medical,3431538,4417,1985,1,0.000173
1630,,,Biology,NA,2420,1980,1,0.000173
2423,,,Biology,NA,2839,1990,1,0.000173
2639,,,Biology,360841,2864,1990,1,0.000173
2628,,,Biology,1901672,4284,1995,0,0.000173
1642,,,Biology,28985502,31075,1995,1,0.063073
1827,,,Biology,NA,6518,1970,1,0.000173
1974,,,Biology,24810807,8695,1990,1,0.000173
2701,,,Biology,2262035,4704,2000,1,0.000173
2602,,,Medical,9000540,8070,1990,1,0.000173
1664,,,Biology,NA,3741,1995,1,0.000173
1668,,,Medical,NA,1305,2000,0,0.000173
2057,,,Medical,NA,472,1995,0,0.000173
1670,,,Biology,57838,1758,1990,1,0.000173
2734,,,Technology,NA,807,2005,1,0.000173
1679,,,Biology,1464549,953,1995,0,0.000173
1687,,,Medical,199052,19926,1985,1,0.000173
1776,,,Biology,NA,3153,1985,0,0.000173
2137,,,Medical,NA,2645,1975,1,0.000173
2541,,,Biology,NA,3041,1995,0,0.000173
2563,,,Medical,NA,16616,1980,1,0.000173
1722,,,Biology,NA,1302,1980,0,0.000173
2580,,,Biology,NA,4396,1995,0,0.000173
2065,,,Biology,NA,12865,1975,1,0.000173
1743,,,Medical,NA,1446,1985,1,0.000173
1750,,,Biology,3049201,5917,1990,0,0.000173
1751,,,Biology,NA,11793,1995,1,0.000173
1753,,,Biology,3894989,2489,1985,1,0.000173
1802,,,Biology,NA,3320,1985,1,0.000173
1768,,,Technology,3884592,1649,1985,1,0.000173
1769,,,Biology,NA,2582,1985,1,0.000173
2348,,,Medical,NA,9290,1985,1,0.000173
1910,,,Biology,NA,4034,1985,0,0.000173
1771,,,Biology,NA,344,2005,1,0.002207
1777,,,Biology,NA,2074,1985,0,0.000173
1880,,,Biology,NA,2584,1970,0,0.000173
1782,,,Biology,NA,4184,1980,0,0.000173
2741,,,Medical,NA,1701,1995,1,0.000173
1808,,,Medical,279140,6307,1980,1,0.000173
1824,,,Biology,NA,355,1990,1,0.000173
1852,,,Biology,NA,5318,1990,0,0.000173
2672,,,Medical,NA,2023,2005,0,0.000173
1860,,,Medical,NA,729,2005,1,0.000173
2649,,,Biology,NA,2398,2000,1,0.000173
1865,,,Medical,9837227,5759,1995,0,0.000173
1871,,,Biology,NA,1634,1990,0,0.000173
2709,,,Medical,NA,2970,2000,1,0.000173
1932,,,Medical,NA,6584,1985,0,0.000173
2753,,,Medical,NA,328,2005,1,0.000173
2068,,,Biology,NA,6043,1990,1,0.000173
2343,,,Technology,NA,3394,1980,1,0.000173
1984,,,Medical,NA,9048,1980,1,0.000173
1992,,,Medical,NA,1428,1985,0,0.000173
1994,,,Medical,NA,4492,1975,1,0.000637
2614,,,Biology,3835737,3857,1995,0,0.000173
2465,,,Biology,39134,2198,2000,1,0.000173
2029,,,Biology,NA,907,2000,0,0.000173
2584,,,Biology,21324336,15342,1980,0,0.000173
2203,,,Medical,NA,4205,1965,0,0.000657
2271,,,Biology,NA,4630,1990,0,0.000173
2460,,,Biology,6039914,13504,1975,0,0.000173
2084,,,Biology,11336651,12642,1985,0,0.000173
2091,,,Medical,NA,2141,2000,0,0.000173
2093,,,Biology,NA,423,1995,1,0.000173
2095,,,Biology,4054334,19889,1995,1,0.018673
2120,,,Medical,NA,2613,1985,0,0.000173
2749,,,Biology,NA,640,2005,0,0.000173
2760,,,Biology,NA,5216,2000,1,0.000173
2382,,,Biology,NA,8276,1975,0,0.000173
2318,,,Biology,NA,4822,1995,1,0.000173
2438,,,Biology,NA,6792,1980,0,0.000173
2490,,,Biology,NA,12489,1980,1,0.000173
2262,,,Medical,NA,7598,1980,1,0.011011
2269,,,Medical,NA,997,1985,1,0.000173
2276,,,Biology,NA,600,1995,0,0.000532
2280,,,Biology,NA,1922,1985,1,0.000173
2636,,,Medical,NA,11060,1965,1,0.000173
2302,,,Biology,NA,2277,2000,0,0.000173
2771,,,Medical,NA,1087,2005,0,0.000173
2622,,,Medical,4913987,1268,2000,1,0.000173
2578,,,Technology,10253628,23219,1975,1,0.000173
2776,,,Biology,1604967,2783,1995,1,0.000173
2592,,,Biology,NA,659,1995,0,0.000173
2365,,,Biology,NA,7921,1970,1,0.010272
2376,,,Biology,NA,4603,1970,1,0.000173
2389,,,Biology,2965227,28721,1985,1,0.020732
2597,,,Medical,2808412,561,2000,0,0.000173
2593,,,Medical,1424988,837,2005,0,0.000173
2608,,,Biology,NA,4367,1985,1,0.000173
2415,,,Medical,NA,4600,1990,1,0.003683
2520,,,Medical,NA,10649,1985,1,0.016027
2528,,,Medical,NA,1872,1980,1,0.000173
2547,,,Biology,NA,6557,2000,1,0.000173
2575,,,Biology,NA,4657,1995,1,0.000173
2604,,,Medical,1107933,2180,1990,1,0.000173
2643,,,Biology,NA,1202,1995,1,0.000173
2666,,,Biology,NA,2483,2000,0,0.000173
2644,,,Biology,3015866,8742,1995,0,0.000173
2761,,,Medical,NA,1000,2000,0,0.000173
2727,,,Biology,NA,434,2000,0,0.000173
2747,,,Biology,NA,51676,1970,1,0.024101
